port,top_slack,tile_slack,slack_delta,driver_slack,receiver_slack,delay_split,available_time,driver_delay,receiver_delay,driver_efo,receiver_efo,efo_delta,route_ratio
p673,36.492756,47.082053,10.59,15.967784,31.114269,0.5295,204.84552,84.638672,75.208923,3.49,1.63,1.86,0.3
p674,41.768803,52.738007,10.97,18.573418,34.164589,0.5312,205.17276,82.019409,72.388245,4.2,1.56,2.64,0.29
p675,35.895157,47.623113,11.73,15.270326,32.352787,0.559,205.431183,90.144806,71.128479,3.71,1.86,1.85,0.34
p676,24.637777,37.787453,13.15,14.305374,23.482079,0.5105,205.22055,86.086304,82.540588,4.42,1.95,2.47,0.33
p677,28.602629,40.986393,12.38,16.416115,24.570278,0.5024,205.363861,82.691498,81.90094,5.1,1.79,3.31,0.3
p678,30.993383,42.927503,11.93,15.955367,26.972136,0.5296,205.35791,89.343781,79.368164,5.33,1.91,3.42,0.29
p679,25.484688,39.20128,13.72,7.263395,31.937885,0.5639,205.474487,98.099426,75.853821,4,1.96,2.04,0.32
p680,33.646198,45.047741,11.4,7.316818,37.730923,0.5873,202.637481,92.63559,65.094727,4.7,1.58,3.12,0.31
p681,28.583405,42.294224,13.71,11.035559,31.258665,0.5585,199.725403,88.996552,70.361084,3.28,1.71,1.57,0.29
p682,31.128693,41.453546,10.32,10.065048,31.388498,0.553,201.490204,89.999634,72.747925,3.26,1.59,1.67,0.3
p683,41.584095,55.046023,13.46,14.411013,40.63501,0.5663,202.670593,85.184631,65.233154,4.93,1.63,3.3,0.31
p684,37.951427,53.558356,15.61,11.350051,42.208305,0.5941,201.919311,92.958618,63.522278,3.93,1.51,2.42,0.31
p685,34.073219,47.863281,13.79,7.382972,40.480309,0.5973,201.692505,96.700165,65.193848,3.57,1.67,1.9,0.29
p686,30.979683,43.405386,12.43,10.713541,32.691845,0.5504,202.390351,88.949524,72.649597,2.74,1.56,1.18,0.31
p687,43.852356,58.570074,14.72,9.569315,49.000759,0.6168,203.201446,94.190063,58.510925,2.84,1.55,1.29,0.33
p688,43.637867,56.318729,12.68,7.29887,49.019859,0.6122,203.0448,92.17804,58.383118,3.68,1.5,2.18,0.3
p689,41.870415,55.866849,14,8.649201,47.217648,0.6127,202.921203,95.034393,60.079895,4.01,1.55,2.46,0.3
p690,44.674675,56.028047,11.35,7.540613,48.487434,0.6089,203.003357,91.923004,59.051331,4.22,1.43,2.79,0.3
p691,50.347469,62.755022,12.41,11.790861,50.964161,0.62,203.337646,92.126923,56.460022,3.53,1.59,1.94,0.3
p692,57.063026,20.469631,36.59,5.313511,15.15612,0.7384,203.278381,44.562576,15.788574,3.5,4.65,1.15,0.53
p693,105.814156,95.125387,10.69,2.32234,92.803047,0.7513,196.013031,63.030457,20.865295,3.81,2.37,1.44,0.19
p694,68.701698,58.102419,10.6,-3.798178,61.900597,0.5707,194.849121,68.42572,51.463684,1.74,2.03,0.29,0.32
p695,71.840012,61.475493,10.36,1.050261,60.425232,0.5493,194.038116,63.519073,52.126404,2.97,2.2,0.77,0.32
p696,75.608818,64.72531,10.88,2.254759,62.470551,0.5561,194.428406,63.146942,50.407837,1.99,1.97,0.02,0.3
p697,32.90691,11.376859,21.53,0.473974,10.902885,0.3541,200.274536,65.015564,118.579041,2.29,4.02,1.73,0.21
p698,78.894997,100.455693,21.56,44.45031,56.005383,0.9741,199.096466,108.048523,2.873046,5.6,3,2.6,0.19
p699,-10.221304,4.502772,14.72,12.379893,-7.877121,0.401,172.513886,61.79129,92.304443,4.66,1.6,3.06,0.42
p700,50.706642,37.658178,13.05,12.887512,24.770666,0.5942,195.098847,79.510773,54.294434,6.28,1.97,4.31,0.29
p701,57.697479,37.174326,20.52,16.223555,20.950771,0.5698,194.941712,76.120758,57.473999,4.44,2.36,2.08,0.29
p702,51.960655,34.724738,17.24,15.78517,18.939568,0.5641,194.838837,76.580994,59.175293,4.32,2.28,2.04,0.3
p703,47.755333,36.91172,10.84,14.774902,22.136818,0.5822,194.706055,78.119934,56.055054,4.29,2.27,2.02,0.26
p704,52.458015,39.916863,12.54,15.396523,24.52034,0.5921,194.0047,78.708466,54.231201,3.23,2.12,1.11,0.29
p705,54.934078,42.085228,12.85,17.001629,25.083599,0.5828,194.560273,75.413544,53.990051,3.51,2.05,1.46,0.29
p706,52.670921,32.732248,19.94,12.290302,20.441946,0.5926,192.839753,82.349396,56.624023,3.85,2.48,1.37,0.28
p707,52.69849,37.106424,15.59,16.795986,20.310438,0.578,192.693481,77.840668,56.840027,5.52,2.31,3.21,0.29
p708,43.671745,33.565135,10.11,14.426665,19.13847,0.5948,191.730133,84.834015,57.798157,7.36,2.18,5.18,0.27
p709,57.858673,45.664698,12.19,23.983698,21.681,0.5603,193.088837,70.763824,55.523621,2.83,2.18,0.65,0.28
p710,58.443909,47.754607,10.69,22.401192,25.353415,0.5771,194.574005,72.278442,52.976196,5.88,1.86,4.02,0.25
p711,60.152218,48.860504,11.29,24.299263,24.561241,0.5747,192.939544,70.193176,51.93573,4.08,1.88,2.2,0.27
p712,65.631622,50.073931,15.56,23.755087,26.318844,0.5817,192.721894,70.049591,50.363892,3.7,1.6,2.1,0.27
p713,64.012672,47.611374,16.4,24.056198,23.555176,0.5652,194.673767,70.470184,54.209656,3.71,2.09,1.62,0.27
p714,63.68166,37.259223,26.42,14.340589,22.918634,0.5902,194.674408,78.998474,54.844788,3.23,2.13,1.1,0.26
p715,65.081795,38.23331,26.85,14.118673,24.114637,0.5951,194.78653,79.156097,53.846191,3.54,1.99,1.55,0.25
p716,63.914459,45.20449,18.71,23.093433,22.111057,0.5583,193.964233,69.739594,55.168762,3.74,2.22,1.52,0.25
p717,50.474174,36.190403,14.28,16.586258,19.604145,0.5682,194.691833,76.744995,58.327271,3.61,1.94,1.67,0.27
p718,52.518234,42.34969,10.17,20.697777,21.651913,0.5846,193.742004,79.658203,56.607178,3.27,1.84,1.43,0.26
p719,61.830742,40.176509,21.65,15.472104,24.704405,0.589,193.867462,76.630676,53.482788,3.43,1.92,1.51,0.25
p720,61.232201,43.544924,17.69,17.829611,25.715313,0.5871,192.996704,73.92804,52.002014,2.05,1.87,0.18,0.25
p721,59.034149,45.919521,13.11,19.462255,26.457266,0.5843,192.831818,72.36496,51.480835,3.71,1.62,2.09,0.27
p722,66.962723,44.436362,22.53,16.874928,27.561434,0.5977,192.827057,74.824585,50.366638,5.94,1.68,4.26,0.26
p723,66.950722,42.701166,24.25,16.413889,26.287277,0.5928,192.937226,75.258026,51.685974,1.97,1.76,0.21,0.26
p724,640.886353,590.373458,50.51,350.398376,239.975082,0.3043,1160.600952,152.992279,349.718628,11.25,6.27,4.98,0.31
p725,33.401821,20.435834,12.97,15.375728,5.060106,0.3054,212.358215,53.875519,122.545166,5.88,4.25,1.63,0.23
p726,60.487862,45.353408,15.13,-6.144006,51.497414,0.4744,175.398651,54.499573,60.376404,2.49,3.2,0.71,0.19
p727,38.943081,26.406905,12.54,16.521355,9.88555,0.5808,186.696655,83.93576,60.574402,4.1,3.63,0.47,0.27
p728,42.612911,31.54438,11.07,19.729408,11.814972,0.5724,187.605011,80.388214,60.054321,4.66,6.24,1.58,0.2
p729,41.177063,22.642292,18.53,17.052013,5.590279,0.5565,188.399231,83.180206,66.290405,4.32,4.69,0.37,0.21
p730,50.587433,25.170142,25.42,14.05224,11.117902,0.5859,188.331848,86.112518,60.871338,3.58,4.23,0.65,0.25
p731,43.475521,24.144212,19.33,17.695671,6.448541,0.5654,187.83664,82.469147,63.401611,4.43,4.91,0.48,0.23
p732,43.314266,18.621478,24.69,13.132307,5.489171,0.568,187.83664,87.032562,66.181885,4.06,4.4,0.34,0.24
p733,40.917206,22.552852,18.36,17.953522,4.59933,0.6976,186.249054,108.149048,46.888428,7.86,1.48,6.38,0.3
p734,46.059631,57.182827,11.12,20.579025,36.603802,0.5348,194.237457,81.846771,71.203674,5.86,2.47,3.39,0.27
p735,42.472862,55.375915,12.9,21.647556,33.728359,0.5015,194.019196,72.649597,72.215454,7.7,2.46,5.24,0.26
p736,40.639858,54.489704,13.85,21.07597,33.413734,0.4986,193.364929,73.295166,73.708923,7.76,2.33,5.43,0.28
p737,38.303574,50.266624,11.96,29.533283,20.733341,0.4638,192.373047,72.4245,83.728088,7.48,2.57,4.91,0.29
p738,35.598209,47.87089,12.27,28.677977,19.192913,0.4423,192.597961,65.692352,82.824829,7.2,2.38,4.82,0.27
p739,45.975822,59.79831,13.82,23.702576,36.095734,0.4997,192.786773,70.535614,70.610413,7.91,2.29,5.62,0.25
p740,48.610676,60.703278,12.09,23.170395,37.532883,0.5328,194.102905,78.950928,69.231262,6.11,2.3,3.81,0.25
p741,55.464687,68.9625,13.5,25.769381,43.193119,0.5241,194.550751,70.100647,63.661255,7.83,2.04,5.79,0.23
p742,54.212719,68.347822,14.14,26.953676,41.394146,0.5106,194.021912,68.242065,65.408386,7.66,2.43,5.23,0.22
p743,49.307053,62.355551,13.05,34.745377,27.610174,0.4362,194.105835,60.207367,77.816772,6.18,2.24,3.94,0.21
p744,51.229443,64.145832,12.92,37.03997,27.105862,0.4318,196.272674,59.829651,78.736755,6.42,2.07,4.35,0.22
p745,50.419724,63.21123,12.79,36.442059,26.769171,0.43,195.716125,59.709473,79.165894,6.2,2.21,3.99,0.22
p746,49.018005,59.286125,10.27,29.323265,29.96286,0.4828,194.203918,68.113281,72.96051,7.19,2.36,4.83,0.24
p747,48.925194,59.901947,10.98,32.270473,27.631474,0.4666,195.069428,66.019653,75.477417,7.78,2.12,5.66,0.25
p748,47.647491,60.076826,12.43,34.579395,25.497431,0.447,193.684387,62.388519,77.194336,7.13,2.49,4.64,0.24
p749,34.877403,47.446121,12.57,33.623199,13.822922,0.4136,193.011322,62.740082,88.9552,6.56,2.59,3.97,0.24
p750,36.197971,49.293073,13.1,35.417393,13.87568,0.4061,192.881042,60.867981,89.018005,6.42,2.39,4.03,0.25
p751,30.544338,43.964729,13.42,28.335726,15.629003,0.4375,192.953857,67.899841,87.308594,8.03,2.4,5.63,0.24
p752,44.272614,57.401205,13.13,33.839909,23.561296,0.4378,193.702087,62.371765,80.083069,7.54,2.66,4.88,0.25
p753,43.265373,56.360615,13.1,38.971268,17.389347,0.4002,192.817688,57.130157,85.616455,5.72,2.33,3.39,0.24
p754,39.781242,52.43768,12.66,32.936459,19.501221,0.4268,193.128357,62.813171,84.374695,7.09,2.34,4.75,0.23
p755,43.917107,56.622848,12.71,36.449203,20.173645,0.415,192.937836,59.236786,83.496094,5.57,2.41,3.16,0.23
p756,42.472385,52.541109,10.07,24.925802,27.615307,0.4831,192.917206,70.774902,75.731262,9.39,2.48,6.91,0.22
p757,52.242577,64.590172,12.35,34.095276,30.494896,0.4823,192.774719,67.989807,72.985229,7.54,2.38,5.16,0.23
p758,45.840805,56.022356,10.18,23.48889,32.533466,0.4982,194.852753,71.991394,72.512634,9.78,2.7,7.08,0.21
p759,41.622089,52.52644,10.9,20.677021,31.849419,0.4987,192.81073,72.790253,73.165588,10.13,2.7,7.43,0.21
p760,44.712257,58.22858,13.52,32.211971,26.016609,0.4391,192.291199,61.242004,78.216858,7.89,3.03,4.86,0.23
p761,41.547142,54.024538,12.48,34.605171,19.419367,0.4081,192.341797,58.888489,85.419434,5.72,2.59,3.13,0.23
p762,28.67647,43.361988,14.69,34.301132,9.060856,0.3792,193.799988,59.343597,97.172058,6.08,2.64,3.44,0.26
p763,26.221996,39.213182,12.99,31.26445,7.948732,0.4024,190.658416,62.454926,92.756592,7.08,2.48,4.6,0.25
p764,28.073101,40.690694,12.62,22.46582,18.224874,0.4566,190.753632,71.277802,84.832825,9.69,2.92,6.77,0.24
p765,35.654942,48.722649,13.07,33.429871,15.292778,0.4074,190.668426,60.388763,87.839905,7.7,2.88,4.82,0.26
p766,25.96559,38.844756,12.88,22.98525,15.859506,0.4485,190.649323,70.855988,87.13385,9.45,2.8,6.65,0.24
p767,36.231209,48.881517,12.65,36.648792,12.232725,0.3833,193.51413,57.595001,92.681763,5.41,2.96,2.45,0.25
p768,35.798317,48.105831,12.31,35.964634,12.141197,0.3836,193.151856,57.98996,93.190247,5.78,2.69,3.09,0.25
p769,28.500589,43.500301,15,37.648155,5.852146,0.3704,190.816803,57.059479,97.004944,5.34,2.46,2.88,0.27
p770,36.082897,49.115186,13.03,31.268541,17.846645,0.4312,191.921112,64.145905,84.608093,7.86,3.11,4.75,0.25
p771,35.733414,48.488073,12.75,32.359615,16.128458,0.4211,191.503266,62.706726,86.220337,6.43,3.09,3.34,0.27
p772,31.091574,43.782339,12.69,21.575348,22.206991,0.479,191.89093,73.843018,80.309509,9.81,2.8,7.01,0.23
p773,44.215942,54.851605,10.64,27.481478,27.370127,0.4809,193.2005,69.509399,75.038147,9.56,2.45,7.11,0.22
p774,41.829449,56.962448,15.13,39.471401,17.491047,0.406,194.006836,58.176025,85.127319,5.97,2.76,3.21,0.22
p775,48.199409,61.173075,12.97,40.633911,20.539164,0.3956,200.228913,57.520233,87.896729,5.5,2.55,2.95,0.23
p776,45.630413,58.31744,12.69,41.082443,17.234997,0.3816,202.479584,57.041992,92.455566,5.5,3.15,2.35,0.23
p777,56.577438,69.406166,12.83,40.860237,28.545929,0.4432,199.054565,63.617126,79.928284,7.44,2.76,4.68,0.24
p778,33.848892,43.912241,10.06,22.682539,21.229702,0.4591,198.490875,73.66449,86.790955,10.11,2.91,7.2,0.25
p779,37.318821,50.340418,13.02,36.403267,13.937151,0.3864,197.651306,59.343567,94.217896,6.31,2.63,3.68,0.25
p780,33.870857,46.888624,13.02,36.649696,10.238928,0.3751,197.45282,58.698303,97.776794,6.08,3,3.08,0.25
p781,32.288822,45.389458,13.1,33.084122,12.305336,0.3902,199.482605,62.224457,97.226807,7.01,3.13,3.88,0.25
p782,43.929691,54.960897,11.03,24.42658,30.534317,0.4689,198.71399,70.308624,79.635071,9.6,2.33,7.27,0.24
p783,37.640816,51.037396,13.4,30.83054,20.206856,0.4233,196.408875,63.715057,86.806274,7.35,3.56,3.79,0.25
p784,40.43502,53.247604,12.81,31.288206,21.959398,0.4203,198.365875,63.210297,87.176636,7.25,3.38,3.87,0.25
p785,42.359344,55.537147,13.18,30.262836,25.274311,0.4326,198.348145,64.000214,83.932434,6.96,3.25,3.71,0.25
p786,37.095638,49.38484,12.29,23.980022,25.404818,0.4562,198.147064,70.211121,83.687988,8.78,3.29,5.49,0.24
p787,47.025322,60.389007,13.36,35.749832,24.639175,0.4084,197.419678,58.454071,84.690063,5.38,2.56,2.82,0.23
p788,48.11721,61.165176,13.05,37.203209,23.961967,0.4013,197.258972,57.099152,85.170532,5.26,2.56,2.7,0.23
p789,50.004494,63.325259,13.32,34.221062,29.104197,0.4611,187.706726,60.089813,70.216858,5.87,2.39,3.48,0.23
p790,40.755146,51.410051,10.65,18.893312,32.516739,0.462,188.268494,65.79071,76.615967,6.49,2.79,3.7,0.25
p791,40.986706,54.780449,13.79,20.041908,34.738541,0.4653,188.153625,64.878265,74.546143,8.29,2.59,5.7,0.23
p792,51.080914,37.781351,13.3,15.613535,22.167816,0.8285,187.899719,113.483612,23.491699,6.1,1.91,4.19,0.34
p793,79.477242,64.453668,15.02,44.631912,19.821756,0.7939,185.571045,85.059479,22.077881,8.95,6.84,2.11,0.3
p794,65.147308,51.755097,13.39,30.476681,21.278416,0.8304,184.881348,99.252502,20.269043,10.75,3.4,7.35,0.26
p795,73.456032,60.708869,12.75,48.219612,12.489257,0.7498,184.337891,81.975189,27.352844,6.45,5.07,1.38,0.32
p796,68.073174,57.240664,10.83,47.037262,10.203402,0.7332,184.636017,83.455627,30.374512,9.05,6.51,2.54,0.28
p797,74.741745,64.029362,10.71,43.019604,21.009758,0.8016,185.214874,86.500183,21.405396,8.94,6.04,2.9,0.28
p798,79.765526,63.428358,16.34,44.535667,18.892691,0.7967,185.188049,85.076324,21.708496,7.14,1.02,6.12,0.38
p799,73.050735,60.843418,12.21,42.117531,18.725887,0.7876,185.10318,87.409515,23.574036,8.9,3.5,5.4,0.29
p800,83.582832,65.612448,17.97,47.22065,18.391798,0.7722,184.885925,81.748138,24.121338,6.34,4.68,1.66,0.31
p801,60.732906,47.396105,13.34,24.51268,22.883425,0.8486,185.730224,105.300537,18.781311,6.6,3.41,3.19,0.26
p802,78.165031,59.955643,18.21,42.185303,17.77034,0.7839,184.683075,86.580688,23.867493,10.46,5.04,5.42,0.3
p803,39.759518,18.498925,21.26,10.622595,7.87633,0.7811,182.655059,117.54245,32.949646,7.43,6.45,0.98,0.26
p804,68.72213,88.55322,19.83,22.040014,66.513206,0.6795,180.248932,68.917419,32.505493,4.16,2.4,1.76,0.2
p805,23.180359,10.222598,12.96,0.555538,9.66706,0.4331,179.67569,66.388184,86.891357,3.24,2.46,0.78,0.37
p806,36.273109,25.224431,11.05,18.238823,6.985608,0.5062,193.371064,75.760284,73.908691,2.66,2.19,0.47,0.28
p807,45.66774,29.879591,15.79,22.05575,7.823841,0.4968,190.269348,72.142944,73.068848,3.06,2.27,0.79,0.25
p808,40.162464,29.592959,10.57,15.145872,14.447087,0.5446,190.287597,79.168732,66.199585,2.61,2.34,0.27,0.34
p809,37.722439,15.589399,22.13,10.500575,5.088824,0.5368,189.994201,84.266998,72.725098,3.13,3.11,0.02,0.33
p810,46.469009,32.885873,13.58,26.220394,6.665479,0.4779,194.453888,67.8992,74.171631,2.93,3.1,0.17,0.25
p811,43.435127,32.735078,10.7,32.527321,0.207757,0.5146,185.492462,69.729004,65.779907,2.55,3.62,1.07,0.26
p812,40.312309,28.830654,11.48,28.44289,0.387764,0.5296,185.458252,73.779266,65.532532,2.6,3.2,0.6,0.27
p813,-0.187255,19.421969,19.61,20.287296,-0.865327,0.4451,167.194946,71.638824,89.298096,5.96,3.29,2.67,0.16
p814,46.234764,29.600744,16.63,10.999788,18.600956,0.7065,184.884124,90.892731,37.768372,3.45,2.82,0.63,0.25
p815,37.469322,21.303465,16.17,10.405325,10.89814,0.6459,184.650574,90.948456,49.852295,3.52,3.91,0.39,0.24
p816,19.954502,4.84737,15.11,-5.579804,10.427174,0.6786,184.67337,106.956299,50.655151,2.55,3.92,1.37,0.28
p817,14.18965,0.788101,13.4,-5.123931,5.912032,0.6592,184.551331,106.378387,54.985901,2.8,3.54,0.74,0.32
p818,30.215111,14.325175,15.89,7.304173,7.021002,0.6346,184.563934,93.962952,54.111206,2.7,3.18,0.48,0.23
p819,34.026443,49.989533,15.96,12.013333,37.9762,0.5692,199.547088,88.599365,67.069214,3.22,1.67,1.55,0.32
p820,31.062143,43.4067,12.34,9.790985,33.615715,0.5627,199.492951,91.738831,71.286255,3.39,1.85,1.54,0.33
p821,27.929255,42.374542,14.45,6.495163,35.879379,0.5786,199.501404,94.790375,69.031738,3,1.77,1.23,0.35
p822,42.387741,55.332657,12.94,9.408917,45.92374,0.6005,199.496979,91.265778,60.71759,4.24,1.87,2.37,0.31
p823,47.265034,59.470615,12.21,11.760681,47.709934,0.6049,199.103119,89.531799,58.484863,4.13,1.69,2.44,0.33
p824,41.417965,51.613348,10.2,8.297514,43.315834,0.5997,198.66626,92.981079,62.068359,4.18,2,2.18,0.33
p825,43.077721,55.460928,12.38,17.986296,37.474632,0.5634,199.589539,84.536652,65.513,3.41,1.87,1.54,0.32
p826,39.669827,50.70948,11.04,15.497387,35.212093,0.557,199.581604,85.966736,68.362976,4.8,1.66,3.14,0.32
p827,41.518627,52.834909,11.32,15.979642,36.855267,0.5588,201.016754,86.362946,68.196106,4.4,1.42,2.98,0.32
p828,43.895321,57.131807,13.24,17.448244,39.683563,0.5621,201.578278,84.765533,66.044128,4.09,1.5,2.59,0.31
p829,49.403805,63.160958,13.76,12.65038,50.510578,0.6076,201.937531,89.249329,57.630676,3.43,1.53,1.9,0.32
p830,50.898029,63.18654,12.29,14.57314,48.6134,0.5951,202.169098,87.501251,59.545898,4.22,1.63,2.59,0.31
p831,50.405144,61.083358,10.68,11.193607,49.889751,0.6099,203.145295,92.455902,59.14801,4.37,1.49,2.88,0.33
p832,47.101082,61.404495,14.3,11.500503,49.903992,0.6086,202.976349,92.084229,59.231506,5.21,1.64,3.57,0.31
p833,39.755405,52.539644,12.78,15.239118,37.300526,0.5612,203.133758,89.849792,70.242798,3.61,1.47,2.14,0.33
p834,31.421791,47.878664,16.46,13.87192,34.006744,0.5453,203.216248,88.212799,73.552917,3.43,1.53,1.9,0.32
p835,32.777821,48.769976,15.99,13.432902,35.337074,0.5514,203.334961,88.72699,72.180542,2.98,1.59,1.39,0.3
p836,41.677216,53.826829,12.15,10.128217,43.698612,0.5908,203.549805,92.191345,63.841309,4.61,1.5,3.11,0.31
p837,36.086319,47.51503,11.43,8.045067,39.469963,0.5929,200.511016,94.293274,64.752991,4.95,1.71,3.24,0.3
p838,33.934059,44.865034,10.93,7.092646,37.772388,0.5892,200.214356,95.138489,66.326355,5.14,1.64,3.5,0.31
p839,32.925568,45.475727,12.55,9.449455,36.026272,0.5765,200.985993,93.467285,68.649597,4.37,1.76,2.61,0.32
p840,33.057812,44.89385,11.84,17.230713,27.663137,0.5213,200.466736,85.005493,78.054749,3.7,2.02,1.68,0.35
p841,28.96661,39.667641,10.7,12.540112,27.127529,0.5404,201.613251,90.849701,77.276733,4.02,2.02,2,0.33
p842,32.322304,44.28544,11.96,10.691087,33.594353,0.5599,203.186371,92.026947,72.328308,4.07,1.88,2.19,0.33
p843,26.625116,37.753464,11.13,14.15671,23.596754,0.5181,203.031708,88.608704,82.428589,4.33,1.9,2.43,0.31
p844,29.320795,41.668759,12.35,17.997725,23.671034,0.5125,201.858612,85.375061,81.204468,3.93,1.87,2.06,0.33
p845,23.380512,36.335812,12.96,6.552321,29.783491,0.5246,200.576507,83.110809,75.309509,2.86,1.76,1.1,0.32
p846,16.894493,30.713812,13.82,11.693361,19.020451,0.5109,188.754425,77.593384,74.292419,2.7,1.7,1,0.33
p847,29.67802,39.974384,10.3,9.197874,30.77651,0.5175,202.819672,79.621826,74.23468,3.74,1.8,1.94,0.32
p848,25.585268,38.371704,12.79,0.219337,38.152367,0.5392,184.899445,80.335663,68.645569,1.83,1.55,0.28,0.36
p849,31.68405,44.150402,12.47,1.431469,42.718933,0.5516,184.876679,78.82074,64.075623,1.9,1.6,0.3,0.32
p850,30.211334,45.560393,15.35,-1.779466,47.339859,0.5836,183.841889,85.450531,60.965088,2.74,1.81,0.93,0.31
p851,39.233746,49.26497,10.03,-1.556548,50.821518,0.5859,182.889893,81.275055,57.451172,3.14,1.65,1.49,0.31
p852,37.842995,51.368198,13.53,-0.941773,52.309971,0.5907,182.32196,80.870544,56.026978,2.88,1.5,1.38,0.31
p853,37.68177,50.943491,13.26,0.776442,50.167049,0.5763,182.382965,78.958527,58.047485,2.94,1.49,1.45,0.32
p854,38.914791,52.5036,13.59,0.840331,51.663269,0.5827,181.96051,78.863098,56.471313,2.83,1.47,1.36,0.31
p855,33.342373,46.94439,13.6,-2.553928,49.498318,0.5834,181.704285,82.135956,58.654236,3.3,1.45,1.85,0.32
p856,30.126003,44.199807,14.07,4.831754,39.368053,0.528,181.560089,74.687775,66.769653,2.91,1.55,1.36,0.32
p857,23.486792,38.648516,15.16,1.284903,37.363613,0.5406,180.984344,80.436584,68.347778,1.91,1.56,0.35,0.33
p858,25.81053,39.817451,14.01,1.330772,38.486679,0.5445,180.902618,80.316498,67.184265,2.19,1.63,0.56,0.31
p859,39.774288,51.057445,11.28,3.037834,48.019611,0.5728,184.418152,79.176056,59.045471,2.94,1.58,1.36,0.32
p860,42.5401,53.19424,10.65,2.957092,50.237148,0.5829,184.344635,79.369537,56.788025,2.93,1.39,1.54,0.32
p861,40.816895,51.763649,10.95,4.347961,47.415688,0.5679,184.659699,78.121399,59.439758,3.08,1.62,1.46,0.31
p862,29.087181,44.589654,15.5,3.202489,41.387165,0.5558,184.85144,79.621796,63.643799,1.82,1.47,0.35,0.32
p863,27.993975,40.011126,12.02,2.037913,37.973213,0.5454,185.421936,80.974457,67.50177,2.63,1.47,1.16,0.35
p864,34.784439,47.269356,12.48,9.866345,37.403011,0.5173,185.971405,73.265625,68.362549,2.95,1.54,1.41,0.33
p865,32.032192,44.960881,12.93,4.469392,40.491489,0.5451,186.380921,78.747131,65.719482,2.01,1.48,0.53,0.32
p866,44.846081,55.847163,11,5.023021,50.824142,0.5753,186.149078,77.875702,57.499939,3,1.75,1.25,0.31
p867,38.371796,51.664161,13.29,1.501529,50.162632,0.5782,186.199524,80.176575,58.49585,2.81,1.76,1.05,0.32
p868,38.701946,52.034056,13.33,0.450476,51.58358,0.5841,186.446259,80.928436,57.630127,3.17,1.41,1.76,0.32
